what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.forms,3.5.100.v20110425,"org.eclipse.ui.forms",1356965618951
started,bundle,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.ide",1356965618987
started,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1356965618988
started,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1356965618988
started,bundle,org.eclipse.ui.net,1.2.100.I20110511-0800,"org.eclipse.ui.net",1356965618988
started,bundle,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views",1356965618989
started,bundle,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"org.eclipse.ui.workbench",1356965618990
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.workbench.texteditor",1356965618991
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1356965619016
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1356965619031
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1356965619032
started,bundle,org.eclipse.wb.discovery.core,1.1.0.r37x201109091028,"org.eclipse.wb.discovery.core",1356965619032
started,bundle,org.eclipse.wb.discovery.ui,1.1.0.r37x201109091028,"org.eclipse.wb.discovery.ui",1356965619032
os,sysinfo,,,"win32",1356965619036
arch,sysinfo,,,"x86_64",1356965619036
ws,sysinfo,,,"win32",1356965619036
locale,sysinfo,,,"en_GB",1356965619036
processors,sysinfo,,,"2",1356965619036
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1356965619036
java.runtime.version,sysinfo,,,"1.6.0_13-b03",1356965619036
java.specification.name,sysinfo,,,"Java Platform API Specification",1356965619036
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1356965619036
java.specification.version,sysinfo,,,"1.6",1356965619036
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1356965619036
java.version,sysinfo,,,"1.6.0_13",1356965619036
java.vm.info,sysinfo,,,"mixed mode",1356965619036
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1356965619036
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1356965619036
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1356965619036
java.vm.specification.version,sysinfo,,,"1.0",1356965619036
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1356965619036
java.vm.version,sysinfo,,,"11.3-b02",1356965619036
started,bundle,org.eclipse.m2e.usagedata,1.0.100.20110804-1717,"org.eclipse.m2e.usagedata",1356965619050
started,bundle,com.android.ide.eclipse.ddms,16.0.1.v201112150204-238534,"com.android.ide.eclipse.ddms",1356965619485
started,bundle,org.eclipse.wst.sse.core,1.1.601.v201108151912,"org.eclipse.wst.sse.core",1356965619629
started,bundle,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.adt",1356965619639
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1356965619727
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r371_v20110824-0800,"org.eclipse.ltk.core.refactoring",1356965619728
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring",1356965619730
error,log,,,"DDMS files not found: C:\\Program Files (x86)\\Eclipse\\platform-tools\\adb.exe C:\\Program Files (x86)\\Eclipse\\tools\\hprof-conv.exe C:\\Program Files (x86)\\Eclipse\\tools\\traceview.bat ",1356965619783
started,bundle,com.android.ide.eclipse.traceview,16.0.1.v201112150204-238534,"com.android.ide.eclipse.traceview",1356965619827
opened,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1356965619926
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1356965619977
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1356965629319
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356965635459
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356965658430
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.edit.text.openLocalFile",1356965658516
started,bundle,org.eclipse.debug.core,3.7.0.v20110518,"org.eclipse.debug.core",1356965665729
started,bundle,org.eclipse.jdt.launching,3.6.1.v20110803_r371,"org.eclipse.jdt.launching",1356965665750
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356965667417
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356965671716
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356965676141
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356965691787
started,bundle,org.eclipse.wb.core.lib,1.1.0.r37x201109091012,"org.eclipse.wb.core.lib",1356965692759
started,bundle,org.eclipse.wb.core,1.1.0.r37x201109091012,"org.eclipse.wb.core",1356965692985
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1356965695996
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1356965696172
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1356965696499
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.edit.text.openLocalFile",1356965696642
started,bundle,org.eclipse.jgit,1.1.0.201109151100-r,"org.eclipse.jgit",1356965696893
started,bundle,org.eclipse.egit.core,1.1.0.201109151100-r,"org.eclipse.egit.core",1356965697042
started,bundle,org.eclipse.egit.ui,1.1.0.201109151100-r,"org.eclipse.egit.ui",1356965697141
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1356965697764
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1356965697782
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1356965703119
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1356965705566
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1356965705648
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1356965705670
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356965707445
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356965735641
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356965739676
error,log,,,"Internal Error",1356965764454
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356965775966
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356965796143
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1356965805150
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1356965805213
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356965805297
started,bundle,org.eclipse.core.variables,3.2.500.v20110511,"org.eclipse.core.variables",1356965805759
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1356965807416
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356965809730
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1356965810201
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356965810249
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1356965810257
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356965817373
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1356965857927
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356965858463
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1356965858610
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1356965858721
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit",1356965865269
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1356965866861
error,log,,,"Internal Error",1356966097552
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1356966147730
error,log,,,"Internal Error",1356966203491
error,log,,,"Internal Error",1356966208090
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1356966627231
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356966636202
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356966661515
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1356966661602
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1356966661687
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1356966664432
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1356966666675
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1356966667894
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1356966669416
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1356966670358
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1356966697024
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1356966701287
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356966706632
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356966713882
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1356966713956
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1356966714038
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1356966715424
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1356966718464
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1356966718585
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1356966719733
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1356966721502
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356966742720
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356966745225
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1356966745294
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1356966745294
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356966747790
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356966764875
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356966775047
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356966797109
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356966798531
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356967040643
started,bundle,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui",1356967040861
started,bundle,org.eclipse.jdt.debug,3.7.1.v20110802_r371,"org.eclipse.jdt.debug",1356967041094
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui",1356967041206
started,bundle,org.eclipse.m2e.launching,1.0.100.20110804-1717,"org.eclipse.m2e.launching",1356967042126
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356967043122
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356967056418
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1356967058113
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1356967106597
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1356967113660
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1356967119924
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1356967127662
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1356967133745
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1356967323177
started,bundle,org.eclipse.compare,3.5.201.R37x_v20110817-0800,"org.eclipse.compare",1356967324528
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356967326749
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356967328987
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1356967328995
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1356967338369
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1356967393005
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1356967415004
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356967734137
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356967754040
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1356967754668
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356967799175
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356967929961
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356967939815
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356967992477
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.toggleOverwrite",1356968168916
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.toggleOverwrite",1356968169110
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1356968430494
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356968435944
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356968440189
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1356968446573
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356968446922
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356968451321
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1356968454008
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356968454893
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356968458081
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1356968458795
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356968460186
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356968475132
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356968475582
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356968477389
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356968477864
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356968479542
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356968480448
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356968488818
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356968495608
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356968496859
closed,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356968497369
stopped,bundle,org.eclipse.m2e.logback.configuration,1.0.100.20110804-1717,"org.eclipse.m2e.logback.configuration",1356968498346
stopped,bundle,org.eclipse.m2e.discovery,1.0.100.20110804-1717,"org.eclipse.m2e.discovery",1356968498480
stopped,bundle,org.eclipse.m2e.refactoring,1.0.100.20110804-1717,"org.eclipse.m2e.refactoring",1356968498483
stopped,bundle,org.eclipse.m2e.editor,1.0.100.20110804-1717,"org.eclipse.m2e.editor",1356968498500
stopped,bundle,org.eclipse.m2e.editor.xml,1.0.100.20110804-1717,"org.eclipse.m2e.editor.xml",1356968498519
stopped,bundle,org.eclipse.m2e.jdt,1.0.100.20110804-1717,"org.eclipse.m2e.jdt",1356968498529
stopped,bundle,org.eclipse.m2e.launching,1.0.100.20110804-1717,"org.eclipse.m2e.launching",1356968498529
stopped,bundle,org.eclipse.m2e.usagedata,1.0.100.20110804-1717,"org.eclipse.m2e.usagedata",1356968498529
stopped,bundle,overlay.com.android.ide.eclipse.adt.overlay,16.0.1.v201112150204-238534,"overlay.com.android.ide.eclipse.adt.overlay",1356968498544
stopped,bundle,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.adt",1356968498667
stopped,bundle,org.eclipse.ui.cheatsheets,3.4.100.v20110425,"org.eclipse.ui.cheatsheets",1356968498669
stopped,bundle,org.eclipse.help.ui,3.5.101.r37_20110819,"org.eclipse.help.ui",1356968498671
stopped,bundle,org.eclipse.help.webapp,3.6.0.v20110518,"org.eclipse.help.webapp",1356968498734
stopped,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1356968498734
stopped,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1356968498735
stopped,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1356968498735
stopped,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1356968498735
stopped,bundle,org.eclipse.help.base,3.6.1.v201109091335,"org.eclipse.help.base",1356968498735
stopped,bundle,org.eclipse.equinox.http.jetty,2.0.100.v20110502,"org.eclipse.equinox.http.jetty",1356968498746
stopped,bundle,org.eclipse.m2e.core.ui,1.0.100.20110804-1717,"org.eclipse.m2e.core.ui",1356968498754
stopped,bundle,org.eclipse.m2e.core,1.0.100.20110804-1717,"org.eclipse.m2e.core",1356968498754
stopped,bundle,org.eclipse.mylyn.ide.ant,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ant",1356968498763
stopped,bundle,org.eclipse.ant.ui,3.5.100.v20110510,"org.eclipse.ant.ui",1356968498764
