what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110510,"org.eclipse.equinox.p2.reconciler.dropins",1358197115081
started,bundle,org.eclipse.equinox.p2.repository,2.1.0.v20110601,"org.eclipse.equinox.p2.repository",1358197115082
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110502-1955,"org.eclipse.equinox.p2.ui.sdk.scheduler",1358197115082
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110502-1955,"org.eclipse.equinox.p2.updatechecker",1358197115083
started,bundle,org.eclipse.equinox.preferences,3.4.1.R37x_v20110725,"org.eclipse.equinox.preferences",1358197115088
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1358197115089
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1358197115095
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1358197115097
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1358197115097
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1358197115098
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1358197115098
started,bundle,org.eclipse.jdt.core,3.7.1.v_B76_R37x,"org.eclipse.jdt.core",1358197115099
started,bundle,org.eclipse.jdt.core.manipulation,1.4.0.v20110505-0800,"org.eclipse.jdt.core.manipulation",1358197115100
started,bundle,org.eclipse.jdt.launching,3.6.1.v20110803_r371,"org.eclipse.jdt.launching",1358197115101
started,bundle,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui",1358197115101
started,bundle,org.eclipse.jface,3.7.0.I20110522-1430,"org.eclipse.jface",1358197115102
started,bundle,org.eclipse.jgit,1.1.0.201109151100-r,"org.eclipse.jgit",1358197115103
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1358197115103
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r371_v20110824-0800,"org.eclipse.ltk.core.refactoring",1358197115104
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring",1358197115105
started,bundle,org.eclipse.m2e.logback.configuration,1.0.100.20110804-1717,"org.eclipse.m2e.logback.configuration",1358197115107
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.2.v20110903-0100,"org.eclipse.mylyn.bugzilla.core",1358197115108
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1358197115108
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1358197115110
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1358197115110
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1358197115111
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1358197115112
started,bundle,org.eclipse.mylyn.context.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.context.ui",1358197115131
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1358197115131
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.2.v20110826-0100,"org.eclipse.mylyn.tasks.ui",1358197115143
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1358197115144
started,bundle,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search",1358197115145
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1358197115145
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1358197115147
started,bundle,org.eclipse.team.cvs.ui,3.3.400.I20110510-0800,"org.eclipse.team.cvs.ui",1358197115150
started,bundle,org.eclipse.team.ui,3.6.100.I20110525-0800,"org.eclipse.team.ui",1358197115212
started,bundle,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui",1358197115214
started,bundle,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console",1358197115215
started,bundle,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.editors",1358197115215
started,bundle,org.eclipse.ui.forms,3.5.100.v20110425,"org.eclipse.ui.forms",1358197115217
started,bundle,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.ide",1358197115225
started,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1358197115226
started,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1358197115226
started,bundle,org.eclipse.ui.net,1.2.100.I20110511-0800,"org.eclipse.ui.net",1358197115227
started,bundle,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views",1358197115228
started,bundle,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"org.eclipse.ui.workbench",1358197115229
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.workbench.texteditor",1358197115231
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1358197115231
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1358197115242
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1358197115243
started,bundle,org.eclipse.wb.discovery.core,1.1.0.r37x201109091028,"org.eclipse.wb.discovery.core",1358197115243
os,sysinfo,,,"win32",1358197115248
arch,sysinfo,,,"x86_64",1358197115248
ws,sysinfo,,,"win32",1358197115248
locale,sysinfo,,,"en_GB",1358197115248
processors,sysinfo,,,"2",1358197115248
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1358197115248
java.runtime.version,sysinfo,,,"1.6.0_13-b03",1358197115248
java.specification.name,sysinfo,,,"Java Platform API Specification",1358197115248
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1358197115248
java.specification.version,sysinfo,,,"1.6",1358197115248
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1358197115248
java.version,sysinfo,,,"1.6.0_13",1358197115248
java.vm.info,sysinfo,,,"mixed mode",1358197115248
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1358197115248
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1358197115248
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1358197115248
java.vm.specification.version,sysinfo,,,"1.0",1358197115248
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1358197115248
java.vm.version,sysinfo,,,"11.3-b02",1358197115248
started,bundle,org.eclipse.m2e.usagedata,1.0.100.20110804-1717,"org.eclipse.m2e.usagedata",1358197115259
started,bundle,org.eclipse.wb.discovery.ui,1.1.0.r37x201109091028,"org.eclipse.wb.discovery.ui",1358197115450
started,bundle,com.android.ide.eclipse.ddms,16.0.1.v201112150204-238534,"com.android.ide.eclipse.ddms",1358197115791
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1358197115984
started,bundle,org.eclipse.wst.sse.core,1.1.601.v201108151912,"org.eclipse.wst.sse.core",1358197115994
started,bundle,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.adt",1358197116175
started,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1358197116331
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358197117022
opened,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1358197118081
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358197118767
started,bundle,com.android.ide.eclipse.traceview,16.0.1.v201112150204-238534,"com.android.ide.eclipse.traceview",1358197121334
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1358197131364
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1358197131621
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit",1358197132187
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358197145301
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358197146426
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358197172929
started,bundle,org.eclipse.wb.core.lib,1.1.0.r37x201109091012,"org.eclipse.wb.core.lib",1358197189454
started,bundle,org.eclipse.wb.core,1.1.0.r37x201109091012,"org.eclipse.wb.core",1358197189622
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358197190633
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1358197191155
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1358197191291
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358197193220
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358197217470
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1358197220200
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1358197220238
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1358197235717
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358197246144
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358197253093
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358197270516
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358197276027
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1358197293718
started,bundle,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui",1358197295961
started,bundle,org.eclipse.jdt.debug,3.7.1.v20110802_r371,"org.eclipse.jdt.debug",1358197296306
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui",1358197296423
started,bundle,org.eclipse.m2e.launching,1.0.100.20110804-1717,"org.eclipse.m2e.launching",1358197297262
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358197298868
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358197330521
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358197332467
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358197332544
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358197349878
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358197351173
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358197352083
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358197358264
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358197380434
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358197975211
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358198011912
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358198015999
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1358198039308
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358198067898
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358198200624
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358198223949
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358198230210
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358198276151
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358198324525
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1358198348308
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358198355896
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358198463930
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358198465479
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358198472307
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358198476306
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358198479198
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358198509209
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358198512291
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358198525417
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358198536199
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1358198541910
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358198544019
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358198555999
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1358198559894
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1358198564348
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1358198566033
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358198603767
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358198619324
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358198635560
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358198636515
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358198644414
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358198980030
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1358198996943
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358199001033
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358199036932
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358199038568
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358199713140
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358199714063
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358199716703
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1358199728559
started,bundle,org.eclipse.compare,3.5.201.R37x_v20110817-0800,"org.eclipse.compare",1358199752558
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1358199763944
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1358199799317
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1358199858264
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1358199877141
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358199880162
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358199899942
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1358199900026
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1358199901345
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1358199918373
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1358199924316
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358199930672
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358199941233
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1358199941405
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1358199941521
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1358199947156
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1358199951504
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1358199952264
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1358199954474
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358199977205
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358199993242
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358199993310
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358200004322
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAs",1358200004330
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1358200009888
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1358200012098
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358200027694
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358200028826
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358200030030
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358200058047
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358200061928
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1358200062854
started,bundle,org.eclipse.ant.ui,3.5.100.v20110510,"org.eclipse.ant.ui",1358200070585
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1358200071146
